video_id,time,event,score
947e05ca_1,11.68,challenge,0.041666666666666664
947e05ca_1,26.96,challenge,0.04
947e05ca_1,10.32,challenge,0.038461538461538464
947e05ca_1,3.72,challenge,0.037037037037037035
947e05ca_1,8.2,challenge,0.03571428571428571
947e05ca_1,13.2,challenge,0.034482758620689655
947e05ca_1,18.24,challenge,0.03333333333333333
947e05ca_1,1.4,challenge,0.03225806451612903
947e05ca_1,11.0,challenge,0.03125
947e05ca_1,8.88,challenge,0.030303030303030304
947e05ca_1,5.6,challenge,0.029411764705882353
947e05ca_1,6.28,challenge,0.02857142857142857
947e05ca_1,9.56,challenge,0.027777777777777776
947e05ca_1,4.4,challenge,0.02702702702702703
947e05ca_1,0.04,challenge,0.02631578947368421
947e05ca_1,3.72,throwin,1.0
947e05ca_1,28.32,throwin,0.5
947e05ca_1,16.08,throwin,0.3333333333333333
947e05ca_1,24.6,throwin,0.25
947e05ca_1,19.76,throwin,0.2
947e05ca_1,13.92,throwin,0.16666666666666666
947e05ca_1,21.36,throwin,0.14285714285714285
947e05ca_1,26.04,throwin,0.125
947e05ca_1,17.52,throwin,0.1111111111111111
947e05ca_1,12.36,throwin,0.1
947e05ca_1,29.76,throwin,0.09090909090909091
947e05ca_1,22.92,throwin,0.08333333333333333
947e05ca_1,0.24,throwin,0.07692307692307693
947e05ca_1,5.16,throwin,0.07142857142857142
947e05ca_1,2.28,throwin,0.06666666666666667
947e05ca_1,10.92,throwin,0.0625
947e05ca_1,7.24,throwin,0.058823529411764705
947e05ca_1,9.48,throwin,0.05555555555555555
947e05ca_1,22.92,play,1.0
947e05ca_1,15.4,play,0.5
947e05ca_1,27.64,play,0.3333333333333333
947e05ca_1,17.52,play,0.25
947e05ca_1,11.96,play,0.2
947e05ca_1,23.6,play,0.16666666666666666
947e05ca_1,21.48,play,0.14285714285714285
947e05ca_1,26.96,play,0.125
947e05ca_1,1.2,play,0.1111111111111111
947e05ca_1,10.28,play,0.1
947e05ca_1,11.28,play,0.09090909090909091
947e05ca_1,12.84,play,0.08333333333333333
947e05ca_1,18.52,play,0.07692307692307693
947e05ca_1,25.28,play,0.07142857142857142
947e05ca_1,8.4,play,0.06666666666666667
947e05ca_1,5.44,play,0.0625
947e05ca_1,9.12,play,0.058823529411764705
947e05ca_1,6.4,play,0.05555555555555555
947e05ca_1,26.28,play,0.05263157894736842
947e05ca_1,4.24,play,0.05
947e05ca_1,0.24,play,0.047619047619047616
947e05ca_1,29.8,play,0.045454545454545456
947e05ca_1,19.24,play,0.043478260869565216
947e05ca_1,1.92,play,0.041666666666666664
947e05ca_1,2.6,play,0.04
947e05ca_1,7.72,play,0.038461538461538464
947e05ca_1,3.36,play,0.037037037037037035
947e05ca_1,14.72,play,0.03571428571428571
947e05ca_1,20.8,play,0.034482758620689655
947e05ca_1,29.0,play,0.03333333333333333
947e05ca_1,22.16,play,0.03225806451612903
947e05ca_1,13.52,play,0.03125
947e05ca_1,16.84,play,0.030303030303030304
947e05ca_1,28.32,play,0.029411764705882353
947e05ca_1,20.12,play,0.02857142857142857
947e05ca_1,24.28,play,0.027777777777777776
947e05ca_1,16.08,play,0.02702702702702703
9a70c54e_0,29.36,challenge,1.0
9a70c54e_0,28.68,challenge,0.5
9a70c54e_0,7.08,challenge,0.3333333333333333
9a70c54e_0,4.0,challenge,0.25
9a70c54e_0,6.0,challenge,0.2
9a70c54e_0,21.92,challenge,0.16666666666666666
9a70c54e_0,8.0,challenge,0.14285714285714285
9a70c54e_0,20.64,challenge,0.125
9a70c54e_0,0.24,challenge,0.1111111111111111
9a70c54e_0,26.28,challenge,0.1
9a70c54e_0,12.84,challenge,0.09090909090909091
9a70c54e_0,4.68,challenge,0.08333333333333333
9a70c54e_0,16.4,challenge,0.07692307692307693
9a70c54e_0,12.0,challenge,0.07142857142857142
9a70c54e_0,19.52,challenge,0.06666666666666667
9a70c54e_0,8.68,challenge,0.0625
9a70c54e_0,3.32,challenge,0.058823529411764705
9a70c54e_0,11.16,challenge,0.05555555555555555
9a70c54e_0,17.12,challenge,0.05263157894736842
9a70c54e_0,2.08,challenge,0.05
9a70c54e_0,22.6,challenge,0.047619047619047616
9a70c54e_0,10.32,challenge,0.045454545454545456
9a70c54e_0,25.16,challenge,0.043478260869565216
9a70c54e_0,24.36,challenge,0.041666666666666664
9a70c54e_0,28.0,challenge,0.04
9a70c54e_0,13.96,challenge,0.038461538461538464
9a70c54e_0,26.96,challenge,0.037037037037037035
9a70c54e_0,15.72,challenge,0.03571428571428571
9a70c54e_0,9.64,challenge,0.034482758620689655
9a70c54e_0,23.28,challenge,0.03333333333333333
9a70c54e_0,18.84,challenge,0.03225806451612903
9a70c54e_0,0.92,challenge,0.03125
9a70c54e_0,17.8,challenge,0.030303030303030304
9a70c54e_0,15.04,challenge,0.029411764705882353
9a70c54e_0,29.8,throwin,1.0
9a70c54e_0,21.96,throwin,0.5
9a70c54e_0,20.52,throwin,0.3333333333333333
9a70c54e_0,28.36,throwin,0.25
9a70c54e_0,19.08,throwin,0.2
9a70c54e_0,16.84,throwin,0.16666666666666666
9a70c54e_0,3.96,throwin,0.14285714285714285
9a70c54e_0,23.4,throwin,0.125
9a70c54e_0,25.68,throwin,0.1111111111111111
9a70c54e_0,15.28,throwin,0.1
9a70c54e_0,7.08,throwin,0.09090909090909091
9a70c54e_0,2.52,throwin,0.08333333333333333
9a70c54e_0,13.84,throwin,0.07692307692307693
9a70c54e_0,1.08,throwin,0.07142857142857142
9a70c54e_0,5.64,throwin,0.06666666666666667
9a70c54e_0,11.16,throwin,0.0625
9a70c54e_0,8.6,throwin,0.058823529411764705
9a70c54e_0,4.04,play,1.0
9a70c54e_0,8.04,play,0.5
9a70c54e_0,5.56,play,0.3333333333333333
9a70c54e_0,12.84,play,0.25
9a70c54e_0,19.64,play,0.2
9a70c54e_0,3.36,play,0.16666666666666666
9a70c54e_0,16.36,play,0.14285714285714285
9a70c54e_0,17.24,play,0.125
9a70c54e_0,0.24,play,0.1111111111111111
9a70c54e_0,24.44,play,0.1
9a70c54e_0,2.04,play,0.09090909090909091
9a70c54e_0,25.12,play,0.08333333333333333
9a70c54e_0,23.36,play,0.07692307692307693
9a70c54e_0,1.0,play,0.07142857142857142
9a70c54e_0,18.36,play,0.06666666666666667
9a70c54e_0,6.44,play,0.0625
9a70c54e_0,15.68,play,0.058823529411764705
9a70c54e_0,22.68,play,0.05555555555555555
9a70c54e_0,9.92,play,0.05263157894736842
9a70c54e_0,27.52,play,0.05
9a70c54e_0,9.24,play,0.047619047619047616
9a70c54e_0,14.88,play,0.045454545454545456
9a70c54e_0,4.72,play,0.043478260869565216
9a70c54e_0,13.52,play,0.041666666666666664
9a70c54e_0,10.6,play,0.04
9a70c54e_0,25.8,play,0.038461538461538464
9a70c54e_0,20.32,play,0.037037037037037035
9a70c54e_0,12.16,play,0.03571428571428571
9a70c54e_0,11.48,play,0.034482758620689655
9a70c54e_0,21.28,play,0.03333333333333333
9a70c54e_0,14.2,play,0.03225806451612903
9a70c54e_0,26.84,play,0.03125
9a70c54e_0,28.2,play,0.030303030303030304
9a70c54e_0,22.0,play,0.029411764705882353
9a70c54e_0,7.36,play,0.02857142857142857
9a70c54e_0,29.8,play,0.027777777777777776
9a70c54e_0,29.12,play,0.02702702702702703
9a70c54e_1,2.6,challenge,1.0
9a70c54e_1,19.72,challenge,0.5
9a70c54e_1,16.08,challenge,0.3333333333333333
9a70c54e_1,24.36,challenge,0.25
9a70c54e_1,25.76,challenge,0.2
9a70c54e_1,13.88,challenge,0.16666666666666666
9a70c54e_1,6.96,challenge,0.14285714285714285
9a70c54e_1,28.32,challenge,0.125
9a70c54e_1,25.04,challenge,0.1111111111111111
9a70c54e_1,20.4,challenge,0.1
9a70c54e_1,16.84,challenge,0.09090909090909091
9a70c54e_1,29.4,challenge,0.08333333333333333
9a70c54e_1,22.88,challenge,0.07692307692307693
9a70c54e_1,27.64,challenge,0.07142857142857142
9a70c54e_1,12.36,challenge,0.06666666666666667
9a70c54e_1,22.2,challenge,0.0625
9a70c54e_1,15.4,challenge,0.058823529411764705
9a70c54e_1,17.52,challenge,0.05555555555555555
9a70c54e_1,18.92,challenge,0.05263157894736842
9a70c54e_1,21.4,challenge,0.05
9a70c54e_1,23.56,challenge,0.047619047619047616
9a70c54e_1,14.56,challenge,0.045454545454545456
9a70c54e_1,0.72,challenge,0.043478260869565216
9a70c54e_1,11.68,challenge,0.041666666666666664
9a70c54e_1,26.96,challenge,0.04
9a70c54e_1,10.32,challenge,0.038461538461538464
9a70c54e_1,3.72,challenge,0.037037037037037035
9a70c54e_1,8.2,challenge,0.03571428571428571
9a70c54e_1,13.2,challenge,0.034482758620689655
9a70c54e_1,18.24,challenge,0.03333333333333333
9a70c54e_1,1.4,challenge,0.03225806451612903
9a70c54e_1,11.0,challenge,0.03125
9a70c54e_1,8.88,challenge,0.030303030303030304
9a70c54e_1,5.6,challenge,0.029411764705882353
9a70c54e_1,6.28,challenge,0.02857142857142857
9a70c54e_1,9.56,challenge,0.027777777777777776
9a70c54e_1,4.4,challenge,0.02702702702702703
9a70c54e_1,0.04,challenge,0.02631578947368421
9a70c54e_1,3.72,throwin,1.0
9a70c54e_1,28.32,throwin,0.5
9a70c54e_1,16.08,throwin,0.3333333333333333
9a70c54e_1,24.6,throwin,0.25
9a70c54e_1,19.76,throwin,0.2
9a70c54e_1,13.92,throwin,0.16666666666666666
9a70c54e_1,21.36,throwin,0.14285714285714285
9a70c54e_1,26.04,throwin,0.125
9a70c54e_1,17.52,throwin,0.1111111111111111
9a70c54e_1,12.36,throwin,0.1
9a70c54e_1,29.76,throwin,0.09090909090909091
9a70c54e_1,22.92,throwin,0.08333333333333333
9a70c54e_1,0.24,throwin,0.07692307692307693
9a70c54e_1,5.16,throwin,0.07142857142857142
9a70c54e_1,2.28,throwin,0.06666666666666667
9a70c54e_1,10.92,throwin,0.0625
9a70c54e_1,7.24,throwin,0.058823529411764705
9a70c54e_1,9.48,throwin,0.05555555555555555
9a70c54e_1,22.92,play,1.0
9a70c54e_1,15.4,play,0.5
9a70c54e_1,27.64,play,0.3333333333333333
9a70c54e_1,17.52,play,0.25
9a70c54e_1,11.96,play,0.2
9a70c54e_1,23.6,play,0.16666666666666666
9a70c54e_1,21.48,play,0.14285714285714285
9a70c54e_1,26.96,play,0.125
9a70c54e_1,1.2,play,0.1111111111111111
9a70c54e_1,10.28,play,0.1
9a70c54e_1,11.28,play,0.09090909090909091
9a70c54e_1,12.84,play,0.08333333333333333
9a70c54e_1,18.52,play,0.07692307692307693
9a70c54e_1,25.28,play,0.07142857142857142
9a70c54e_1,8.4,play,0.06666666666666667
9a70c54e_1,5.44,play,0.0625
9a70c54e_1,9.12,play,0.058823529411764705
9a70c54e_1,6.4,play,0.05555555555555555
9a70c54e_1,26.28,play,0.05263157894736842
9a70c54e_1,4.24,play,0.05
9a70c54e_1,0.24,play,0.047619047619047616
9a70c54e_1,29.8,play,0.045454545454545456
9a70c54e_1,19.24,play,0.043478260869565216
9a70c54e_1,1.92,play,0.041666666666666664
9a70c54e_1,2.6,play,0.04
9a70c54e_1,7.72,play,0.038461538461538464
9a70c54e_1,3.36,play,0.037037037037037035
9a70c54e_1,14.72,play,0.03571428571428571
9a70c54e_1,20.8,play,0.034482758620689655
9a70c54e_1,29.0,play,0.03333333333333333
9a70c54e_1,22.16,play,0.03225806451612903
9a70c54e_1,13.52,play,0.03125
9a70c54e_1,16.84,play,0.030303030303030304
9a70c54e_1,28.32,play,0.029411764705882353
9a70c54e_1,20.12,play,0.02857142857142857
9a70c54e_1,24.28,play,0.027777777777777776
9a70c54e_1,16.08,play,0.02702702702702703
9d3c239b_0,20.28,challenge,1.0
9d3c239b_0,23.84,challenge,0.5
9d3c239b_0,18.64,challenge,0.3333333333333333
9d3c239b_0,22.84,challenge,0.25
9d3c239b_0,17.84,challenge,0.2
9d3c239b_0,21.8,challenge,0.16666666666666666
9d3c239b_0,17.16,challenge,0.14285714285714285
9d3c239b_0,16.24,challenge,0.125
9d3c239b_0,14.48,challenge,0.1111111111111111
9d3c239b_0,10.84,challenge,0.1
9d3c239b_0,0.36,challenge,0.09090909090909091
9d3c239b_0,21.0,challenge,0.08333333333333333
9d3c239b_0,8.88,challenge,0.07692307692307693
9d3c239b_0,5.56,challenge,0.07142857142857142
9d3c239b_0,24.52,challenge,0.06666666666666667
9d3c239b_0,15.52,challenge,0.0625
9d3c239b_0,1.36,challenge,0.058823529411764705
9d3c239b_0,9.56,challenge,0.05555555555555555
9d3c239b_0,4.68,challenge,0.05263157894736842
9d3c239b_0,12.6,challenge,0.05
9d3c239b_0,19.6,challenge,0.047619047619047616
9d3c239b_0,25.2,challenge,0.045454545454545456
9d3c239b_0,13.8,challenge,0.043478260869565216
9d3c239b_0,11.72,challenge,0.041666666666666664
9d3c239b_0,3.92,challenge,0.04
9d3c239b_0,2.6,challenge,0.038461538461538464
9d3c239b_0,29.04,challenge,0.037037037037037035
9d3c239b_0,26.12,challenge,0.03571428571428571
9d3c239b_0,27.16,challenge,0.034482758620689655
9d3c239b_0,28.12,challenge,0.03333333333333333
9d3c239b_0,7.2,challenge,0.03225806451612903
9d3c239b_0,29.72,challenge,0.03125
9d3c239b_0,8.2,challenge,0.030303030303030304
9d3c239b_0,6.52,challenge,0.029411764705882353
9d3c239b_0,29.24,throwin,1.0
9d3c239b_0,27.24,throwin,0.5
9d3c239b_0,18.68,throwin,0.3333333333333333
9d3c239b_0,23.6,throwin,0.25
9d3c239b_0,25.8,throwin,0.2
9d3c239b_0,16.88,throwin,0.16666666666666666
9d3c239b_0,10.84,throwin,0.14285714285714285
9d3c239b_0,14.48,throwin,0.125
9d3c239b_0,20.32,throwin,0.1111111111111111
9d3c239b_0,8.88,throwin,0.1
9d3c239b_0,12.64,throwin,0.09090909090909091
9d3c239b_0,5.6,throwin,0.08333333333333333
9d3c239b_0,0.36,throwin,0.07692307692307693
9d3c239b_0,22.16,throwin,0.07142857142857142
9d3c239b_0,7.4,throwin,0.06666666666666667
9d3c239b_0,2.6,throwin,0.0625
9d3c239b_0,4.16,throwin,0.058823529411764705
9d3c239b_0,20.44,play,1.0
9d3c239b_0,1.56,play,0.5
9d3c239b_0,4.72,play,0.3333333333333333
9d3c239b_0,12.6,play,0.25
9d3c239b_0,9.64,play,0.2
9d3c239b_0,16.2,play,0.16666666666666666
9d3c239b_0,17.88,play,0.14285714285714285
9d3c239b_0,24.92,play,0.125
9d3c239b_0,13.64,play,0.1111111111111111
9d3c239b_0,11.76,play,0.1
9d3c239b_0,26.12,play,0.09090909090909091
9d3c239b_0,28.04,play,0.08333333333333333
9d3c239b_0,15.32,play,0.07692307692307693
9d3c239b_0,2.24,play,0.07142857142857142
9d3c239b_0,8.28,play,0.06666666666666667
9d3c239b_0,3.8,play,0.0625
9d3c239b_0,10.32,play,0.058823529411764705
9d3c239b_0,27.16,play,0.05555555555555555
9d3c239b_0,22.0,play,0.05263157894736842
9d3c239b_0,7.24,play,0.05
9d3c239b_0,3.0,play,0.047619047619047616
9d3c239b_0,6.32,play,0.045454545454545456
9d3c239b_0,5.4,play,0.043478260869565216
9d3c239b_0,21.32,play,0.041666666666666664
9d3c239b_0,19.44,play,0.04
9d3c239b_0,29.4,play,0.038461538461538464
9d3c239b_0,28.72,play,0.037037037037037035
9d3c239b_0,0.88,play,0.03571428571428571
9d3c239b_0,11.08,play,0.034482758620689655
9d3c239b_0,8.96,play,0.03333333333333333
9d3c239b_0,24.24,play,0.03225806451612903
9d3c239b_0,14.32,play,0.03125
9d3c239b_0,17.16,play,0.030303030303030304
9d3c239b_0,18.56,play,0.029411764705882353
9d3c239b_0,22.68,play,0.02857142857142857
9d3c239b_0,23.44,play,0.027777777777777776
9d3c239b_0,0.04,play,0.02702702702702703
9d3c239b_1,1.92,challenge,1.0
9d3c239b_1,6.6,challenge,0.5
9d3c239b_1,1.24,challenge,0.3333333333333333
9d3c239b_1,0.56,challenge,0.25
9d3c239b_1,2.6,challenge,0.2
9d3c239b_1,7.28,challenge,0.16666666666666666
9d3c239b_1,3.36,challenge,0.14285714285714285
9d3c239b_1,5.16,challenge,0.125
9d3c239b_1,27.92,challenge,0.1111111111111111
9d3c239b_1,10.0,challenge,0.1
9d3c239b_1,4.28,challenge,0.09090909090909091
9d3c239b_1,5.84,challenge,0.08333333333333333
9d3c239b_1,8.76,challenge,0.07692307692307693
9d3c239b_1,15.68,challenge,0.07142857142857142
9d3c239b_1,24.04,challenge,0.06666666666666667
9d3c239b_1,11.32,challenge,0.0625
9d3c239b_1,7.96,challenge,0.058823529411764705
9d3c239b_1,26.12,challenge,0.05555555555555555
9d3c239b_1,19.76,challenge,0.05263157894736842
9d3c239b_1,29.8,challenge,0.05
9d3c239b_1,16.84,challenge,0.047619047619047616
9d3c239b_1,14.28,challenge,0.045454545454545456
9d3c239b_1,18.8,challenge,0.043478260869565216
9d3c239b_1,12.92,challenge,0.041666666666666664
9d3c239b_1,28.6,challenge,0.04
9d3c239b_1,27.24,challenge,0.038461538461538464
9d3c239b_1,21.76,challenge,0.037037037037037035
9d3c239b_1,20.48,challenge,0.03571428571428571
9d3c239b_1,24.72,challenge,0.034482758620689655
9d3c239b_1,12.24,challenge,0.03333333333333333
9d3c239b_1,14.96,challenge,0.03225806451612903
9d3c239b_1,13.6,challenge,0.03125
9d3c239b_1,23.04,challenge,0.030303030303030304
9d3c239b_1,17.84,challenge,0.029411764705882353
9d3c239b_1,25.44,challenge,0.02857142857142857
9d3c239b_1,3.32,throwin,1.0
9d3c239b_1,6.6,throwin,0.5
9d3c239b_1,1.88,throwin,0.3333333333333333
9d3c239b_1,8.44,throwin,0.25
9d3c239b_1,0.44,throwin,0.2
9d3c239b_1,5.12,throwin,0.16666666666666666
9d3c239b_1,27.96,throwin,0.14285714285714285
9d3c239b_1,10.04,throwin,0.125
9d3c239b_1,26.12,throwin,0.1111111111111111
9d3c239b_1,24.0,throwin,0.1
9d3c239b_1,18.76,throwin,0.09090909090909091
9d3c239b_1,29.4,throwin,0.08333333333333333
9d3c239b_1,22.56,throwin,0.07692307692307693
9d3c239b_1,12.96,throwin,0.07142857142857142
9d3c239b_1,20.52,throwin,0.06666666666666667
9d3c239b_1,16.92,throwin,0.0625
9d3c239b_1,11.52,throwin,0.058823529411764705
9d3c239b_1,14.4,throwin,0.05555555555555555
9d3c239b_1,9.88,play,1.0
9d3c239b_1,11.0,play,0.5
9d3c239b_1,5.84,play,0.3333333333333333
9d3c239b_1,16.92,play,0.25
9d3c239b_1,9.2,play,0.2
9d3c239b_1,18.04,play,0.16666666666666666
9d3c239b_1,6.72,play,0.14285714285714285
9d3c239b_1,20.44,play,0.125
9d3c239b_1,24.84,play,0.1111111111111111
9d3c239b_1,27.2,play,0.1
9d3c239b_1,21.44,play,0.09090909090909091
9d3c239b_1,4.64,play,0.08333333333333333
9d3c239b_1,28.84,play,0.07692307692307693
9d3c239b_1,22.64,play,0.07142857142857142
9d3c239b_1,3.64,play,0.06666666666666667
9d3c239b_1,23.32,play,0.0625
9d3c239b_1,29.52,play,0.058823529411764705
9d3c239b_1,13.68,play,0.05555555555555555
9d3c239b_1,25.52,play,0.05263157894736842
9d3c239b_1,12.08,play,0.05
9d3c239b_1,15.16,play,0.047619047619047616
9d3c239b_1,8.2,play,0.045454545454545456
9d3c239b_1,19.44,play,0.043478260869565216
9d3c239b_1,2.96,play,0.041666666666666664
9d3c239b_1,16.24,play,0.04
9d3c239b_1,12.76,play,0.038461538461538464
9d3c239b_1,26.52,play,0.037037037037037035
9d3c239b_1,18.72,play,0.03571428571428571
9d3c239b_1,14.4,play,0.034482758620689655
9d3c239b_1,24.16,play,0.03333333333333333
9d3c239b_1,28.16,play,0.03225806451612903
9d3c239b_1,7.52,play,0.03125
9d3c239b_1,0.24,play,0.030303030303030304
9d3c239b_1,0.92,play,0.029411764705882353
9d3c239b_1,2.28,play,0.02857142857142857
9d3c239b_1,1.6,play,0.027777777777777776
9f4df856_0,7.84,challenge,1.0
9f4df856_0,10.68,challenge,0.5
9f4df856_0,3.76,challenge,0.3333333333333333
9f4df856_0,0.24,challenge,0.25
9f4df856_0,15.76,challenge,0.2
9f4df856_0,21.56,challenge,0.16666666666666666
9f4df856_0,15.08,challenge,0.14285714285714285
9f4df856_0,28.12,challenge,0.125
9f4df856_0,13.96,challenge,0.1111111111111111
9f4df856_0,11.36,challenge,0.1
9f4df856_0,5.2,challenge,0.09090909090909091
9f4df856_0,4.44,challenge,0.08333333333333333
9f4df856_0,12.04,challenge,0.07692307692307693
9f4df856_0,26.44,challenge,0.07142857142857142
9f4df856_0,28.8,challenge,0.06666666666666667
9f4df856_0,3.08,challenge,0.0625
9f4df856_0,18.08,challenge,0.058823529411764705
9f4df856_0,16.48,challenge,0.05555555555555555
9f4df856_0,27.44,challenge,0.05263157894736842
9f4df856_0,2.4,challenge,0.05
9f4df856_0,8.8,challenge,0.047619047619047616
9f4df856_0,6.72,challenge,0.045454545454545456
9f4df856_0,13.16,challenge,0.043478260869565216
9f4df856_0,25.44,challenge,0.041666666666666664
9f4df856_0,1.72,challenge,0.04
9f4df856_0,24.56,challenge,0.038461538461538464
9f4df856_0,20.88,challenge,0.037037037037037035
9f4df856_0,20.16,challenge,0.03571428571428571
9f4df856_0,23.2,challenge,0.034482758620689655
9f4df856_0,22.24,challenge,0.03333333333333333
9f4df856_0,29.8,challenge,0.03225806451612903
9f4df856_0,23.88,challenge,0.03125
9f4df856_0,19.48,challenge,0.030303030303030304
9f4df856_0,17.4,challenge,0.029411764705882353
9f4df856_0,6.04,challenge,0.02857142857142857
9f4df856_0,9.92,challenge,0.027777777777777776
9f4df856_0,0.92,challenge,0.02702702702702703
9f4df856_0,18.8,challenge,0.02631578947368421
9f4df856_0,11.96,throwin,1.0
9f4df856_0,6.32,throwin,0.5
9f4df856_0,8.88,throwin,0.3333333333333333
9f4df856_0,15.64,throwin,0.25
9f4df856_0,0.24,throwin,0.2
9f4df856_0,29.2,throwin,0.16666666666666666
9f4df856_0,3.56,throwin,0.14285714285714285
9f4df856_0,26.44,throwin,0.125
9f4df856_0,18.08,throwin,0.1111111111111111
9f4df856_0,21.72,throwin,0.1
9f4df856_0,13.88,throwin,0.09090909090909091
9f4df856_0,24.52,throwin,0.08333333333333333
9f4df856_0,19.52,throwin,0.07692307692307693
9f4df856_0,2.12,throwin,0.07142857142857142
9f4df856_0,10.32,throwin,0.06666666666666667
9f4df856_0,7.92,play,1.0
9f4df856_0,26.48,play,0.5
9f4df856_0,8.84,play,0.3333333333333333
9f4df856_0,5.4,play,0.25
9f4df856_0,6.8,play,0.2
9f4df856_0,20.32,play,0.16666666666666666
9f4df856_0,1.84,play,0.14285714285714285
9f4df856_0,10.08,play,0.125
9f4df856_0,21.12,play,0.1111111111111111
9f4df856_0,23.36,play,0.1
9f4df856_0,19.64,play,0.09090909090909091
9f4df856_0,3.08,play,0.08333333333333333
9f4df856_0,18.84,play,0.07692307692307693
9f4df856_0,14.52,play,0.07142857142857142
9f4df856_0,6.12,play,0.06666666666666667
9f4df856_0,4.12,play,0.0625
9f4df856_0,29.8,play,0.058823529411764705
9f4df856_0,1.04,play,0.05555555555555555
9f4df856_0,11.72,play,0.05263157894736842
9f4df856_0,22.4,play,0.05
9f4df856_0,29.12,play,0.047619047619047616
9f4df856_0,10.76,play,0.045454545454545456
9f4df856_0,27.16,play,0.043478260869565216
9f4df856_0,13.56,play,0.041666666666666664
9f4df856_0,17.08,play,0.04
9f4df856_0,17.76,play,0.038461538461538464
9f4df856_0,24.96,play,0.037037037037037035
9f4df856_0,25.8,play,0.03571428571428571
9f4df856_0,12.76,play,0.034482758620689655
9f4df856_0,24.2,play,0.03333333333333333
9f4df856_0,16.24,play,0.03225806451612903
9f4df856_0,27.84,play,0.03125
9f4df856_0,0.36,play,0.030303030303030304
9f4df856_0,15.2,play,0.029411764705882353
9f4df856_1,4.16,challenge,1.0
9f4df856_1,2.72,challenge,0.5
9f4df856_1,14.04,challenge,0.3333333333333333
9f4df856_1,4.84,challenge,0.25
9f4df856_1,10.56,challenge,0.2
9f4df856_1,11.24,challenge,0.16666666666666666
9f4df856_1,16.56,challenge,0.14285714285714285
9f4df856_1,3.48,challenge,0.125
9f4df856_1,14.72,challenge,0.1111111111111111
9f4df856_1,26.4,challenge,0.1
9f4df856_1,13.36,challenge,0.09090909090909091
9f4df856_1,7.68,challenge,0.08333333333333333
9f4df856_1,15.88,challenge,0.07692307692307693
9f4df856_1,29.12,challenge,0.07142857142857142
9f4df856_1,17.24,challenge,0.06666666666666667
9f4df856_1,28.44,challenge,0.0625
9f4df856_1,18.0,challenge,0.058823529411764705
9f4df856_1,21.36,challenge,0.05555555555555555
9f4df856_1,22.08,challenge,0.05263157894736842
9f4df856_1,11.92,challenge,0.05
9f4df856_1,20.44,challenge,0.047619047619047616
9f4df856_1,2.04,challenge,0.045454545454545456
9f4df856_1,8.36,challenge,0.043478260869565216
9f4df856_1,9.88,challenge,0.041666666666666664
9f4df856_1,7.0,challenge,0.04
9f4df856_1,25.72,challenge,0.038461538461538464
9f4df856_1,12.68,challenge,0.037037037037037035
9f4df856_1,19.76,challenge,0.03571428571428571
9f4df856_1,5.52,challenge,0.034482758620689655
9f4df856_1,0.96,challenge,0.03333333333333333
9f4df856_1,27.08,challenge,0.03225806451612903
9f4df856_1,29.8,challenge,0.03125
9f4df856_1,18.68,challenge,0.030303030303030304
9f4df856_1,24.28,challenge,0.029411764705882353
9f4df856_1,23.12,challenge,0.02857142857142857
9f4df856_1,9.2,challenge,0.027777777777777776
9f4df856_1,0.28,challenge,0.02702702702702703
9f4df856_1,27.76,challenge,0.02631578947368421
9f4df856_1,6.2,challenge,0.02564102564102564
9f4df856_1,24.96,challenge,0.025
9f4df856_1,12.2,throwin,1.0
9f4df856_1,13.76,throwin,0.5
9f4df856_1,10.76,throwin,0.3333333333333333
9f4df856_1,4.76,throwin,0.25
9f4df856_1,3.12,throwin,0.2
9f4df856_1,6.44,throwin,0.16666666666666666
9f4df856_1,16.48,throwin,0.14285714285714285
9f4df856_1,20.52,throwin,0.125
9f4df856_1,26.4,throwin,0.1111111111111111
9f4df856_1,1.44,throwin,0.1
9f4df856_1,22.16,throwin,0.09090909090909091
9f4df856_1,24.52,throwin,0.08333333333333333
9f4df856_1,19.0,throwin,0.07692307692307693
9f4df856_1,7.88,throwin,0.07142857142857142
9f4df856_1,9.32,throwin,0.06666666666666667
9f4df856_1,28.52,throwin,0.0625
9f4df856_1,29.96,throwin,0.058823529411764705
9f4df856_1,29.16,play,1.0
9f4df856_1,22.12,play,0.5
9f4df856_1,2.32,play,0.3333333333333333
9f4df856_1,14.2,play,0.25
9f4df856_1,17.64,play,0.2
9f4df856_1,25.64,play,0.16666666666666666
9f4df856_1,27.16,play,0.14285714285714285
9f4df856_1,24.52,play,0.125
9f4df856_1,15.92,play,0.1111111111111111
9f4df856_1,18.64,play,0.1
9f4df856_1,23.28,play,0.09090909090909091
9f4df856_1,9.76,play,0.08333333333333333
9f4df856_1,5.64,play,0.07692307692307693
9f4df856_1,0.24,play,0.07142857142857142
9f4df856_1,12.64,play,0.06666666666666667
9f4df856_1,8.4,play,0.0625
9f4df856_1,1.0,play,0.058823529411764705
9f4df856_1,15.24,play,0.05555555555555555
9f4df856_1,27.84,play,0.05263157894736842
9f4df856_1,9.08,play,0.05
9f4df856_1,11.96,play,0.047619047619047616
9f4df856_1,19.4,play,0.045454545454545456
9f4df856_1,3.92,play,0.043478260869565216
9f4df856_1,6.48,play,0.041666666666666664
9f4df856_1,20.96,play,0.04
9f4df856_1,20.08,play,0.038461538461538464
9f4df856_1,7.16,play,0.037037037037037035
